0.001,0,51.4505,7.48973,250.365,5.0945,344.185,1,20,-99,-6,11,41,40,6,28371201,262,1,66,13499,
1.059,5.3797,51.4505,7.48969,250.358,5.11298,342.735,1,24,-97,-6,11,43,40,6,28371201,262,1,66,13499,
2.103,12.204,51.4506,7.4897,250.59,5.54167,342.16,1,24,-97,-6,11,43,40,6,28371201,262,1,66,13499,
3.117,17.5636,51.4506,7.48967,252.569,5.88856,341.81,1,24,-97,-6,11,43,40,6,28371201,262,1,66,13499,
4.116,27.7082,51.4507,7.48962,254.657,5.02864,344.013,1,19,-97,-7,11,43,41,6,28371201,262,1,66,13499,
5.116,31.323,51.4508,7.48962,252.212,3.38009,342.276,1,19,-97,-7,11,43,41,6,28371201,262,1,66,13499,
6.116,34.5372,51.4508,7.48961,250.568,3.14446,340.481,1,14,-98,-6,11,42,37,6,28371201,262,1,66,13499,
7.116,38.0663,51.4508,7.48959,250.123,3.65871,316.162,1,14,-98,-6,11,42,37,6,28371201,262,1,66,13499,
8.116,42.5841,51.4508,7.48953,251.097,4.50869,287.319,1,10,-99,-8,10,41,39,6,28371201,262,1,66,13499,
9.116,46.9209,51.4508,7.48947,249.872,4.41546,258.942,1,10,-99,-8,10,41,39,6,28371201,262,1,66,13499,
10.116,51.9245,51.4508,7.48941,250.341,4.2621,257.703,1,12,-100,-8,9,40,38,6,28371201,262,1,66,13499,
11.116,55.7309,51.4508,7.48936,251.818,4.42378,255.101,1,12,-100,-8,9,40,38,6,28371201,262,1,66,13499,
12.116,60.4873,51.4508,7.4893,253.061,4.77258,252.8,1,10,-102,-7,9,38,35,6,28371201,262,1,66,13499,
13.116,66.2934,51.4508,7.48922,252.727,5.3272,250.14,1,10,-102,-7,9,38,35,6,28371201,262,1,66,13499,
14.116,70.8901,51.4507,7.48916,251.444,6.03096,247.409,1,15,-101,-9,2,39,39,6,28371201,262,1,66,13499,
15.116,77.2933,51.4507,7.48908,250.627,6.52386,244.249,1,15,-101,-9,2,39,39,6,28371201,262,1,66,13499,
16.116,83.73,51.4507,7.48901,249.666,6.76253,241.323,1,10,-101,-8,2,39,38,6,28371201,262,1,66,13499,
