0.001,0,51.49,7.41224,150.672,0,108.129,1,18,-84,-5,10,56,55,5,29391105,262,1,351,13499,
1.062,4.63863,51.4899,7.41223,150.449,0,108.129,1,18,-84,-5,10,56,55,5,29391105,262,1,351,13499,
2.103,4.63863,51.4899,7.41223,152.533,0,108.129,1,16,-84,-5,3,56,54,5,29391105,262,1,351,13499,
3.134,4.63863,51.4899,7.41223,153.46,0,108.129,1,16,-84,-5,3,56,54,5,29391105,262,1,351,13499,
4.134,4.63863,51.4899,7.41223,155.673,0,108.129,1,12,-89,-9,13,51,52,5,29391105,262,1,351,13499,
5.133,13.7963,51.49,7.41228,160.045,0,108.129,1,12,-89,-9,13,51,52,5,29391105,262,1,351,13499,
6.134,13.7963,51.49,7.41228,161.417,0,108.129,1,14,-87,-6,10,53,51,5,29391105,262,1,351,13499,
7.133,29.4388,51.4901,7.41223,164.917,3.35465,108.129,1,14,-87,-6,10,53,51,5,29391105,262,1,351,13499,
8.133,32.1303,51.4901,7.4122,166.701,2.65886,353.049,1,5,-92,-10,2,48,49,5,29391105,262,1,351,13499,
9.133,35.71,51.4902,7.4122,166.584,3.35387,350.37,1,5,-92,-10,2,48,49,5,29391105,262,1,351,13499,
10.133,38.0873,51.4902,7.41222,165.748,3.37984,349.331,1,10,-92,-7,2,48,45,5,26385408,262,1,95,13499,
11.133,39.2217,51.4902,7.41221,164.231,2.41288,350.863,1,10,-92,-7,2,48,45,5,26385408,262,1,95,13499,
12.132,42.5433,51.4902,7.41219,163.618,2.59478,7.99968,1,14,-90,-7,2,50,46,5,26385408,262,1,95,13499,
13.134,46.3568,51.4902,7.41224,162.213,4.10531,40.4692,1,14,-90,-7,2,50,46,5,26385408,262,1,95,13499,
14.133,52.4885,51.4903,7.41229,161.104,5.02205,64.3083,1,14,-90,-7,2,50,46,5,26385408,262,1,95,13499,
15.134,59.7436,51.4903,7.41239,159.647,6.57051,67.5757,1,15,-90,-7,2,50,46,5,26385408,262,1,95,13499,
16.134,67.3084,51.4903,7.4125,160.213,7.93676,71.0471,1,15,-90,-7,2,50,46,5,26385408,262,1,95,13499,
17.133,75.1195,51.4903,7.41261,159.142,8.50385,73.0902,1,18,-90,-7,2,50,48,5,26385408,262,1,95,13499,
18.133,84.6965,51.4903,7.41275,157.747,9.3787,73.823,1,18,-90,-7,2,50,48,5,26385408,262,1,95,13499,
19.134,96.2629,51.4903,7.41291,157.764,10.7018,75.4026,1,18,-89,-6,2,51,49,5,26385408,262,1,95,13499,
20.134,107.352,51.4903,7.41306,157.473,11.5252,76.6196,1,18,-89,-6,2,51,49,5,26385408,262,1,95,13499,
21.133,119.2,51.4904,7.41323,156.836,11.672,77.2276,1,16,-88,-6,2,52,49,5,26385408,262,1,95,13499,
22.134,132.911,51.4904,7.41343,157.503,12.0884,77.9914,1,16,-88,-6,2,52,49,5,26385408,262,1,95,13499,
